,corpus_id,sentences
797,24,the evening star will come out when my voyage is done and the plaintive notes of the twilight melodies be struck up from the king's gateway.
798,24,.
799,24,i was not aware of the moment when i first crossed the threshold of this life.
800,24,what was the power that made me open out into this vast mystery like a bud in the forest at midnight!
801,24,"when in the morning i looked upon the light i felt in a moment that i was no stranger in this world, that the inscrutable without name and form had taken me in its arms in the form of my own mother."
802,24,"even so, in death the same unknown will appear as ever known to me. and because i love this life, i know i shall love death as well."
803,24,"the child cries out when from the right breast the mother takes it away, in the very next moment to find in the left one its consolation."
804,24,.
805,24,"when i go from hence let this be my parting word, that what i have seen is unsurpassable."
806,24,"i have tasted of the hidden honey of this lotus that expands on the ocean of light, and thus am i blessed - let this be my parting word."
807,24,in this playhouse of infinite forms i have had my play and here have i caught sight of him that is formless.
808,24,"my whole body and my limbs have thrilled with his touch who is beyond touch; and if the end comes here, let it come - let this be my parting word."
809,24,.
810,24,"when my play was with thee i never questioned who thou wert. i knew nor shyness nor fear, my life was boisterous."
811,24,in the early morning thou wouldst call me from my sleep like my own comrade and lead me running from glade to glade.
812,24,"on those days i never cared to know the meaning of songs thou sangest to me. only my voice took up the tunes, and my heart danced in their cadence."
813,24,"now, when the playtime is over, what is this sudden sight that is come upon me? the world with eyes bent upon thy feet stands in awe with all its silent stars."
814,24,.
815,24,"i will deck thee with trophies, garlands of my defeat. it is never in my power to escape unconquered."
816,24,"i surely know my pride will go to the wall, my life will burst its bonds in exceeding pain, and my empty heart will sob out in music like a hollow reed, and the stone will melt in tears."
817,24,i surely know the hundred petals of a lotus will not remain closed for ever and the secret recess of its honey will be bared.
818,24,"from the blue sky an eye shall gaze upon me and summon me in silence. nothing will be left for me, nothing whatever, and utter death shall i receive at thy feet."
819,24,.
820,24,when i give up the helm i know that the time has come for thee to take it. what there is to do will be instantly done. vain is this struggle.
821,24,"then take away your hands and silently put up with your defeat, my heart, and think it your good fortune to sit perfectly still where you are placed."
822,24,"these my lamps are blown out at every little puff of wind, and trying to light them i forget all else again and again."
823,24,"but i shall be wise this time and wait in the dark, spreading my mat on the floor; and whenever it is thy pleasure, my lord, come silently and take thy seat here."
824,24,.
825,24,"i dive down into the depth of the ocean of forms, hoping to gain the perfect pearl of the formless."
826,24,no more sailing from harbour to harbour with this my weather-beaten boat. the days are long passed when my sport was to be tossed on waves.
827,24,and now i am eager to die into the deatess.
828,24,into the audience hall by the fathomless abyss where swells up the music of toneless strings i shall take this harp of my life.
829,24,"i shall tune it to the notes of forever, and when it has sobbed out its last utterance, lay down my silent harp at the feet of the silent."
830,24,.
831,24,"ever in my life have i sought thee with my songs. it was they who led me from door to door, and with them have i felt about me, searching and touching my world."
832,24,"it was my songs that taught me all the lessons i ever learnt; they showed me secret paths, they brought before my sight many a star on the horizon of my heart."
833,24,"they guided me all the day long to the mysteries of the country of pleasure and pain, and, at last, to what palace gate have the brought me in the evening at the end of my journey?"
834,24,.
835,24,"i boasted among men that i had known you. they see your pictures in all works of mine. they come and ask me, 'who is he?' i know not how to answer them. i say, 'indeed, i cannot tell.' they blame me and they go away in scorn. and you sit there smiling."
836,24,"i put my tales of you into lasting songs. the secret gushes out from my heart. they come and ask me, 'tell me all your meanings.' i know not how to answer them. i say, 'ah, who knows what they mean!' they smile and go away in utter scorn. and you sit there smiling."
837,24,.
838,24,"in one salutation to thee, my god, let all my senses spread out and touch this world at thy feet."
839,24,like a rain-cloud of july hung low with its burden of unshed showers let all my mind bend down at thy door in one salutation to thee.
840,24,let all my songs gather together their diverse strains into a single current and flow to a sea of silence in one salutation to thee.
841,24,like a flock of homesick cranes flying night and day back to their mountain nests let all my life take its voyage to its eternal home in one salutation to thee.
842,25,"this is my prayer to thee, my lord strike,"
843,25,strike at the root of penury in my heart.
844,25,give me the strength lightly to bear my joys and sorrows.
845,25,give me the strength to make my love fruitful in service.
846,25,give me the strength never to disown the poor or bend my knees before insolent might.
847,25,give me the strength to raise my mind high above daily trifles.
848,25,and give me the strength to surrender my strength to thy will with love.
849,26,"music is silenced, the dark descending slowly"
850,26,has stripped unending skies of all companions.
851,26,weariness grips your limbs and within the locked horizons
852,26,dumbly ring the bells of hugely gathering fears.
853,26,"still, o bird, o sightless bird,"
854,26,"not yet, not yet the time to furl your wings."
855,26,it's not melodious woodlands but the leaps and falls
856,26,"of an ocean's drowsy booming,"
857,26,not a grove bedecked with flowers but a tumult flecked with foam.
858,26,where is the shore that stored your buds and leaves?
859,26,where the nest and the branch's hold?
860,26,"still, o bird, my sightless bird,"
861,26,"not yet, not yet the time to furl your wings."
862,26,stretching in front of you the night's immensity
863,26,hides the western hill where sleeps the distant sun;
864,26,still with bated breath the world is counting time and swimming
865,26,across the shoreless dark a crescent moon
866,26,has thinly just appeared upon the dim horizon.
867,26," but o my bird, o sightless bird,"
868,26,"not yet, not yet the time to furl your wings."
869,26,from upper skies the stars with pointing fingers
870,26,intently watch your course and death's impatience
871,26,lashes at you from the deeps in swirling waves;
872,26,and sad entreaties line the farthest shore
873,26,"with hands outstretched and crooning 'come, o come!'"
874,26,"still, o bird, o sightless bird,"
875,26,"not yet, not yet the time to furl your wings."
876,26,"all that is past, your fears and loves and hopes;"
877,26,"all that is lost, your words and lamentation;"
878,26,no longer yours a home nor a bed composed of flowers.
879,26,"for wings are all you have, and the sky's broadening countryard,"
880,26,"and the dawn steeped in darkness, lacking all direction."
881,26,"dear bird, my sightless bird,"
882,26,"not yet, not yet the time to furl your wings!"
883,27,i wonder if i know him
884,27,"in whose speech is my voice,"
885,27,"in whose movement is my being,"
886,27,"whose skill is in my lines,"
887,27,whose melody is in my songs
888,27,in joy and sorrow.
889,27,"i thought he was chained within me,"
890,27,"contained by tears and laughter,"
891,27,work and play.
892,27,i thought he was my very self
893,27,coming to an end with my death.
894,27,why then in a flood of joy do i feel him
895,27,in the sight and touch of my beloved?
896,27,this 'i' beyond self i found
897,27,on the shores of the shining sea.
898,27,therefore i know
899,27,this 'i' is not imprisoned within my bounds.
900,27,"losing myself, i find him"
901,27,beyond the borders of time and space.
902,27,through the ages
903,27,i come to know his shining self
904,27,"in the iffe of the seeker,"
905,27,in the voice of the poet.
906,27,from the dark clouds pour the rains.
907,27,"i sit and think,"
908,27,"bearing so many forms, so many names,"
909,27,"i come down, crossing the threshold"
910,27,of countless births and deaths.
911,27,"the supreme undivided, complete in himself,"
912,27,"embracing past and present,"
913,27,dwells in man.
914,27,within him i shall find myself -
915,27,the 'i' that reaches everywhere.
916,28,"he it is, the innermost one,"
917,28,who awakens my being with his deep hidden touches.
918,28,he it is who puts his enchantment upon these eyes
919,28,and joyfully plays on the chords of my heart
920,28,in varied cadence of pleasure and pain.
921,28,he it is who weaves the web of this maya
922,28,"in evanescent hues of gold and silver, blue and green,"
923,28,"and lets peep out through the folds his feet,"
924,28,at whose touch i forget myself.
925,28,"days come and ages pass,"
926,28,"and it is ever he who moves my heart in many a name,"
927,28,"in many a guise, in many a rapture of joy and of sorrow."
928,29,the time that my journey takes is long and the way of it long.
929,29,"i came out on the chariot of the first gleam of light, and pursued my"
930,29,voyage through the wildernesses of worlds leaving my track on many a star and planet.
931,29,"it is the most distant course that comes nearest to thyself,"
932,29,and that training is the most intricate which leads to the utter simplicity of a tune.
933,29,"the traveler has to knock at every alien door to come to his own,"
934,29,and one has to wander through all the outer worlds to reach the innermost shrine at the end.
935,29,my eyes strayed far and wide before i shut them and said `here art thou!'
936,29,"the question and the cry `oh, where?' melt into tears of a thousand"
937,29,streams and deluge the world with the flood of the assurance `i am!'
938,30,"light, oh where is the light?"
939,30,kindle it with the burning fire of desire!
940,30,"there is the lamp but never a flicker of a flame is such thy fate, my heart?"
941,30,"ah, death were better by far for thee!"
942,30,"misery knocks at thy door,"
943,30,"and her message is that thy lord is wakeful,"
944,30,and he calls thee to the love-tryst through the darkness of night.
945,30,the sky is overcast with clouds and the rain is ceaseless.
946,30,i know not what this is that stirs in me i know not its meaning.
947,30,"a moment's flash of lightning drags down a deeper gloom on my sight,"
948,30,and my heart gropes for the path to where the music of the night calls me.
949,30,"light, oh where is the light!"
950,30,kindle it with the burning fire of desire!
951,30,it thunders and the wind rushes screaming through the void.
952,30,the night is black as a black stone.
953,30,let not the hours pass by in the dark.
954,30,kindle the lamp of love with thy life.
955,31,i know that the day will come
956,31,"when my sight of this earth shall be lost,"
957,31,"and life will take its leave in silence,"
958,31,drawing the last curtain over my eyes.
959,31,"yet stars will watch at night,"
960,31,"and morning rise as before,"
961,31,and hours heave like sea waves casting up pleasures and pains.
962,31,"when i think of this end of my moments,"
963,31,the barrier of the moments breaks
964,31,and i see by the light of death
965,31,thy world with its careless treasures.
966,31,"rare is its lowliest seat,"
967,31,rare is its meanest of lives.
968,31,things that i longed for in vain
969,31,and things that i got
970,31, let them pass.
971,31,let me but truly possess
972,31,the things that i ever spurned
973,31,and overlooked.
974,32,leave this chanting and singing and telling of beads!
975,32,whom dost thou worship in this lonely dark corner of a temple with doors all shut?
976,32,open thine eyes and see thy god is not before thee!
977,32,he is there where the tiller is tilling the hard ground
978,32,and where the pathmaker is breaking stones.
979,32,"he is with them in sun and in shower,"
980,32,and his garment is covered with dust.
981,32,put off thy holy mantle and even like him come down on the dusty soil!
982,32,deliverance?
983,32,where is this deliverance to be found?
984,32,our master himself has joyfully taken upon him the bonds of creation;
985,32,he is bound with us all for ever.
986,32,come out of thy meditations and leave aside thy flowers and incense!
987,32,what harm is there if thy clothes become tattered and stained?
988,32,meet him and stand by him in toil and in sweat of thy brow.
989,33,if it is not my portion to meet thee in this life
990,33,then let me ever feel that i have missed thy sight
991,33," let me not forget for a moment,"
992,33,let me carry the pangs of this sorrow in my dreams
993,33,and in my wakeful hours.
994,33,as my days pass in the crowded market of this world
995,33,"and my hands grow full with the daily profits,"
996,33,let me ever feel that i have gained nothing
997,33," let me not forget for a moment,"
998,33,let me carry the pangs of this sorrow in my dreams
999,33,and in my wakeful hours.
1000,33,"when i sit by the roadside, tired and panting,"
1001,33,"when i spread my bed low in the dust,"
1002,33,let me ever feel that the long journey is still before me
1003,33," let me not forget a moment,"
1004,33,let me carry the pangs of this sorrow in my dreams
1005,33,and in my wakeful hours.
1006,33,when my rooms have been decked out and the flutes sound
1007,33,"and the laughter there is loud,"
1008,33,let me ever feel that i have not invited thee to my house
1009,33," let me not forget for a moment,"
1010,33,let me carry the pangs of this sorrow in my dreams
1011,33,and in my wakeful hours
1012,34,"light, my light, the world-filling light,"
1013,34,"the eye-kissing light,"
1014,34,heart-sweetening light!
1015,34,"ah, the light dances, my darling, at the center of my life;"
1016,34,"the light strikes, my darling, the chords of my love;"
1017,34,"the sky opens, the wind runs wild, laughter passes over the earth."
1018,34,the butterflies spread their sails on the sea of light.
1019,34,lilies and jasmines surge up on the crest of the waves of light.
1020,34,"the light is shattered into gold on every cloud, my darling,"
1021,34,and it scatters gems in profusion.
1022,34,"mirth spreads from leaf to leaf, my darling,"
1023,34,and gladness without measure.
1024,34,the heaven's river has drowned its banks
1025,34,and the flood of joy is abroad.
1026,35,"thou hast made me endless, such is thy pleasure. this frail"
1027,35,"vessel thou emptiest again and again, and fillest it ever with fresh life."
1028,35,"this little flute of a reed thou hast carried over hills and dales,"
1029,35,and hast breathed through it melodies eternally new.
1030,35,at the immortal touch of thy hands my little heart loses its limits in
1031,35,joy and gives birth to utterance ineffable.
1032,35,thy infinite gifts come to me only on these very small hands of mine.
1033,35,"ages pass, and still thou pourest, and still there is room to fill."
1034,36,let only that little be left of me
1035,36,whereby i may name thee my all.
1036,36,let only that little be left of my will
1037,36,"whereby i may feel thee on every side,"
1038,36,"and come to thee in everything,"
1039,36,and offer to thee my love every moment.
1040,36,let only that little be left of me
1041,36,whereby i may never hide thee.
1042,36,let only that little of my fetters be left
1043,36,"whereby i am bound with thy will,"
1044,36,and thy purpose is carried out in my life and that is the fetter of thy love.
1045,37,"thou who art the innermost spirit of my being,"
1046,37,"art thou pleased, lord of my life?"
1047,37,for i give to thee my cup filled with all
1048,37,the pain and delight that the crushed
1049,37,"grapes of my heart had surrendered,"
1050,37,"i wove with rhythm of colors and song cover for thy bed,"
1051,37,and with the molten gold of my desires
1052,37,i fashioned playthings for thy passing hours.
1053,37,"i know not why thou chosest me for thy partner,"
1054,37,lord of my life.
1055,37,"didst thou store my days and nights,"
1056,37,"my deeds and dreams for the alchemy of thy art,"
1057,37,"and string in the chain of thy music my songs of autumn and spring,"
1058,37,and gather the flowers from my mature moments for thy crown?
1059,37,"i see thine eyes gazing at the dark of my heart,"
1060,37,"lord of my life,"
1061,37,i wonder if my failure and wrongs are forgiven.
1062,37,for many were my days without service
1063,37,and nights of forgetfulness; futile were the flowers
1064,37,that faded in the shade not offered to thee.
1065,37,often the tied strings of my lute slackened
1066,37,at the strains of thy tunes.
1067,37,and often at the ruin of wasted hours
1068,37,my desolate evenings were filled with tears.
1069,37,"but have my days come to their end at last,"
1070,37,"lord of my life, while my arms round thee"
1071,37,"grow limp, my kisses losing their truth?"
1072,37,then break up the meeting of this languid day!
1073,37,renew the old in me in fresh forms of delight;
1074,37,and let the wedding come once again in
1075,37,a new ceremony of life.
1076,38,when the creation was new and all the stars shone in their first
1077,38,"splendor, the gods held their assembly in the sky and sang"
1078,38,"`oh, the picture of perfection! the joy unalloyed!'"
1079,38,but one cried of a sudden
1080,38, `it seems that somewhere there is a break in the chain of light
1081,38,and one of the stars has been lost.'
1082,38,"the golden string of their harp snapped,"
1083,38,"their song stopped, and they cried in dismay"
1084,38," `yes, that lost star was the best,"
1085,38,she was the glory of all heavens!'
1086,38,"from that day the search is unceasing for her,"
1087,38,and the cry goes on from one to the other
1088,38,that in her the world has lost its one joy!
1089,38,only in the deepest silence of night the stars smile
1090,38,and whisper among themselves
1091,38, `vain is this seeking! unbroken perfection is over all!'
1092,39,on many an idle day have i grieved over lost time.
1093,39,"but it is never lost, my lord."
1094,39,thou hast taken every moment of my life in thine own hands.
1095,39,"hidden in the heart of things thou art nourishing seeds into sprouts,"
1096,39,"buds into blossoms, and ripening flowers into fruitfulness."
1097,39,i was tired and sleeping on my idle bed
1098,39,and imagined all work had ceased.
1099,39,in the morning i woke up
1100,39,and found my garden full with wonders of flowers.
1101,40,"on the day when the lotus bloomed, alas, my mind was straying,"
1102,40,and i knew it not. my basket was empty and the flower remained unheeded.
1103,40,"only now and again a sadness fell upon me, and i started up from my"
1104,40,dream and felt a sweet trace of a strange fragrance in the south wind.
1105,40,that vague sweetness made my heart ache with longing and it seemed to
1106,40,me that is was the eager breath of the summer seeking for its completion.
1107,40,"i knew not then that it was so near, that it was mine, and that this"
1108,40,perfect sweetness had blossomed in the depth of my own heart.
1109,41,"come to my garden walk, my love. pass by the fervid flowers that"
1110,41,"press themselves on your sight. pass them by, stopping at some"
1111,41,"chance joy, which like a sudden wonder of sunset illumines, yet"
1112,41,elude.
1113,41,"    for lover's gift is shy, it never tells its name, it flits"
1114,41,"across the shade, spreading a shiver of joy along the dust."
1115,41,    overtake it or miss it for ever. but a gift that can be
1116,41,"grasped is merely a frail flower, or a lamp with flame that will"
1117,41,flicker.
1118,42,she is near to my heart as the meadow-flower to the earth; she is
1119,42,sweet to me as sleep is to tired limbs. my love for her is my life
1120,42,"flowing in its fullness, like a river in autumn flood, running with"
1121,42,"serene abandonment. my songs are one with my love, like the murmur"
1122,42,"of a stream, that sings with all its waves and current."
1123,43,"tired of waiting, you burst your bonds, impatient flowers, before"
1124,43,the winter had gone. glimpses of the unseen comer reached your
1125,43,"wayside watch, and you rushed out running and panting, impulsive"
1126,43,"jasmines, troops of riotous roses."
1127,43,"    you were the first to march to the breach of death, your"
1128,43,clamour of colour and perfume troubled the air. you laughed and
1129,43,"pressed and pushed each other, bared your breast and dropped in"
1130,43,heaps.
1131,43,"    the summer will come in its time, sailing in the flood-tide"
1132,43,of the south wind. but you never counted slow moments to be sure
1133,43,"of him. you recklessly spent your all in the road, in the terrible"
1134,43,joy of faith.
1135,43,"    you heard his footsteps from afar, and flung your mantle of"
1136,43,death for him to tread upon. your bonds break even before the
1137,43,"rescuer is seen, you make him your own ere he can come and claim"
1138,43,you.
1139,44,"in the beginning of time, there rose from the churning of god's"
1140,44,"dream two women. one is the dancer at the court of paradise, the"
1141,44,"desired of men, she who laughs and plucks the minds of the wise"
1142,44,from their cold meditations and of fools from their emptiness; and
1143,44,scatters them like seeds with careless hands in the extravagant
1144,44,"winds of march, in the flowering frenzy of may."
1145,44,"    the other is the crowned queen of heaven, the mother, throned"
1146,44,on the fullness of golden autumn; she who in the harvest-time
1147,44,"brings straying hearts to the smile sweet as tears, the beauty deep"
1148,44,"as the sea of silence, -brings them to the temple of the unknown,"
1149,44,at the holy confluence of life and death.
1150,45,"the evening was lonely for me, and i was reading a book till my"
1151,45,"heart became dry, and it seemed to me that beauty was a thing"
1152,45,fashioned by the traders in words. tired i shut the book and
1153,45,snuffed the candle. in a moment the room was flooded with
1154,45,moonlight.
1155,45,"    spirit of beauty, how could you, whose radiance overbrims the"
1156,45,"sky, stand hidden behind a candle's tiny flame? how could a few"
1157,45,"vain words from a book rise like a mist, and veil her whose voice"
1158,45,has hushed the heart of earth into ineffable calm?
1159,46,things throng and laugh loud in the sky; the sands and dust dance
1160,46,and whirl like children. man's mind is aroused by their shouts; his
1161,46,thoughts long to be the playmates of things.
1162,46,"    our dreams, drifting in the stream of the vague, stretch their"
1163,46,"arms to clutch the earth, -their efforts stiffen into bricks and"
1164,46,"stones, and thus the city of man is built."
1165,46,"    voices come swarming from the past,-seeking answers from the"
1166,46,living moments. beats of their wings fill the air with tremulous
1167,46,"shadows, and sleepless thoughts in our minds leave their nests to"
1168,46,"take flight across the desert of dimness, in the passionate thirst"
1169,46,"for forms. they are lampless pilgrims, seeking the shore of light,"
1170,46,to find themselves in things. they will be lured into poets's
1171,46,"rhymes, they will be housed in the towers of the town not yet"
1172,46,"planned, they have their call to arms from the battle fields of the"
1173,46,"future, they are bidden to join hands in the strife of peace yet"
1174,46,to come.
1175,47,"take back your coins, king's councillor. i am of those women you"
1176,47,sent to the forest shrine to decoy the young ascetic who had never
1177,47,seen a women. i failed in your bidding.
1178,47,    dimly day was breaking when the hermit boy came to bathe in
1179,47,"the stream, his tawny locks crowded on his shoulders, like a"
1180,47,"cluster of morning clouds, and his limbs shining like a streak of"
1181,47,sunbeam. we laughed and sang as we rowed in our boat; we jumped
1182,47,"into the river in a mad frolic, and danced around him, when the sun"
1183,47,rose staring at us from the water's edge in a flush of divine
1184,47,anger.
1185,47,"    like a child-god, the boy opened his eyes and watched our"
1186,47,"movements, the wonder deepening till his eyes shone like morning"
1187,47,stars. he lifted his clasped hands and chanted a hymn of praise in
1188,47,"his bird-like young voice, thrilling every leaf of the forest."
1189,47,never such words were sung to a mortal woman before; they were like
1190,47,the silent hymn to the dawn which rises from the hushed hills. the
1191,47,"women hid their mouths with their hands, their bodies swaying with"
1192,47,"laughter, and a spasm of doubt ran across his face. quickly came"
1193,47,"i to his side, sorely pained, and, bowing to his feet, i said,"
1194,47,"""lord, accept my service."""
1195,47,"    i led him to the grassy bank, wiped his body with the end of"
1196,47,"my silken mantle, and, kneeling on the ground, i dried his feet"
1197,47,with my trailing hair. when i raised my face and looked into his
1198,47,"eyes, i thought i felt the world's first kiss to the first woman,"
1199,47,"-blessed am i, blessed is god, who made me a woman. i heard him say"
1200,47,"to me, ""what god unknown are you? your touch is the touch of the"
1201,47,"immortal, your eyes have the mystery of the midnight."""
1202,47,"    ah, no, not that smile, king's councillor, -the dust of"
1203,47,"worldly  wisdom has covered your sight, old man. but this boy's"
1204,47,"innocence pierced the mist and saw the shining truth, the woman"
1205,47,divine....
1206,47,"    the women clapped their hands, and laughed their obscene"
1207,47,"laugh, and with veils dragged on the dust and hair hanging loose"
1208,47,they began to pelt him with flowers.
1209,47,"    alas, my spotless sun, could not my shame weave fiery mist to"
1210,47,"cover you in its folds? i fell at his feet and cried, ""forgive me."
1211,47,""" i fled like a stricken deer through shade and sun, and cried as"
1212,47,"i fled, "" forgive me. "" the women's foul laughter pressed me like"
1213,47,"a cracking fire, but the words ever rang in my ears, "" what god"
1214,47,"unknown are you?"""
1215,48,"i would ask for still more, if i had the sky with all its stars,"
1216,48,and the world with its endless riches; but i would be content with
1217,48,the smallest corner of this earth if only she were mine.
1218,49,there is room for you. you are alone with your few sheaves of rice.
1219,49,"my boat is crowded, it is heavily laden, but how can i turn you"
1220,49,away? your young body is slim and swaying; there is a twinkling
1221,49,"smile in the edge of your eyes, and your robe is  coloured like the"
1222,49,rain cloud.
1223,49,    the travellers will land for different roads and homes. you
1224,49,"will sit for a while on the prow of my boat, and at the journey's"
1225,49,end none will keep you back.
1226,49,"    where do you go, and to what home, to garner your sheaves? i"
1227,49,"will not question you, but when i fold my sails and moor my boat"
1228,49,"i shall sit and wonder in the evening, -where do you go, and to"
1229,49,"what home, to garner your sheaves?"
1230,50,last night in the garden i offered you my youth's foaming wine. you
1231,50,"lifted the cup to your lips, you shut your eyes and smiled while"
1232,50,"i raised your veil, unbound your tresses, drawing down upon my"
1233,50,"breast your face sweet with its silence, last night when the moon's"
1234,50,dream overflowed the world of slumber.
1235,50,    to-day in the dew-cooled calm of the dawn you are walking to
1236,50,"god's temple, bathed and robed in white, with a basketful of"
1237,50,"flowers in your hand. i stand aside in the shade under the tree,"
1238,50,"with my head bent, in the calm of the dawn by the lonely road to"
1239,50,the temple.
1240,51,there is a looker-on who sits behind my eyes. it seems he has seen
1241,51,"things in ages and worlds beyond memory's shore, and those"
1242,51,forgotten sights glisten on the grass and shiver on the leaves. he
1243,51,"has seen under new veils the face of the one beloved, in twilight"
1244,51,hours of many a nameless star. therefore his sky seems to ache with
1245,51,"the pain of countless meetings and partings, and a longing pervades"
1246,51,"this spring breeze, -the longing that is full of the whisper of"
1247,51,ages without beginning.
1248,52,"it is written in the book that man, when fifty, must leave the"
1249,52,"noisy world, to go to the forest seclusion. but the poet proclaims"
1250,52,that the forest hermitage is only for the young. for it is the
1251,52,birthplace of flowers and the haunt of birds and bees; and hidden
1252,52,hooks are waiting there for the thrill of lovers' whispers. there
1253,52,"the moon-light, that is all one kiss for the malati flowers, has"
1254,52,"its deep message, but those who understand it are far below fifty."
1255,52,"    and alas, youth is inexperienced and wilful, therefore it is"
1256,52,"but meet that the old should take charge of the household, and the"
1257,52,young take to the seclusion of forest shades and the severe
1258,52,discipline of courting.
1259,53,"a message came from my youth of vanished days, saying, "" i wait for"
1260,53,"you among the quivering of unborn may, where smiles ripen for tears"
1261,53,"and hours ache with songs unsung."""
1262,53,"    it says, ""come to me across the worn-out track of age, through"
1263,53,"the gates of death. for dreams fade, hopes fail, the fathered"
1264,53,"fruits of the year decay, but i am the eternal truth, and you shall"
1265,53,meet me again and again in your voyage of life from shore to
1266,53,"shore."""
1267,54,"are you a mere picture, and not as true as those stars, true as"
1268,54,"this dust? they throb with the pulse of things, but you are"
1269,54,"immensely aloof in your stillness, painted form."
1270,54,"    the day was when you walked with me, your breath warm, your"
1271,54,"limbs singing of life. my world found its speech in your voice, and"
1272,54,"touched my heart with your face. you suddenly stopped in your walk,"
1273,54,"in the shadow-side of the forever, and i went on alone."
1274,54,"    life, like a child, laughs, shaking its rattle of death as it"
1275,54,"runs; it beckons me on, i follow the unseen; but you stand there,"
1276,54,where you stopped behind that dust and those stars; and you are a
1277,54,mere picture.
1278,54,"    no, it cannot be. had the life-flood utterly stopped in you,"
1279,54,"it would stop the river in its flow, and the foot-fall of dawn in"
1280,54,her cadence of colours. had the glimmering dusk of your hair
1281,54,"vanished in the hopeless dark, the woodland shade of summer would"
1282,54,die with its dreams.
1283,54,"    can it be true that i forgot you? we haste on without heed,"
1284,54,forgetting the flowers on the roadside hedge. yet they breathe
1285,54,"unaware into our forgetfulness, filling it with music. you have"
1286,54,"moved from my world, to take seat at the root of my life, and"
1287,54,therefore is this forgetting-remembrance lost in its own depth.
1288,54,"    you are no longer before my songs, but one with them. you came"
1289,54,to me with the first ray of dawn. i lost you with the last gold of
1290,54,"evening. ever since i am always finding you through the dark. no,"
1291,54,you are no mere picture.
1292,55,"dying, you have left behind you the great sadness of the eternal"
1293,55,in my life. you have painted my thought's horizon with the sunset
1294,55,"colours of your departure, leaving a track of tears across the"
1295,55,"earth to love's heaven. clasped in your dear arms, life and death"
1296,55,united in me in a marriage bond.
1297,55,    i think i can see you watching there in the balcony with your
1298,55,"lamp lighted, where the end and the beginning of all things meet."
1299,55,my world went hence through the doors that you opened-you holding
1300,55,"the cup of death to my lips, filling it with life from your own."
1301,56,"where is heaven? you ask me, my child,-the sages tell us it is"
1302,56,"beyond the limits of birth and death, unswayed by the rhythm of day"
1303,56,and night; it is not of the earth.
1304,56,    but your poet knows that its eternal hunger is for time and
1305,56,"space, and it strives evermore to be born in the fruitful dust."
1306,56,"heaven is fulfilled in your sweet body, my child, in your"
1307,56,palpitating heart.
1308,56,"    the sea is beating its drums in joy, the flowers are a-tiptoe"
1309,56,"to kiss you. for heaven is born in you, in the arms of the mother-"
1310,56,dust.
1311,57,the road is my wedded companion. she speaks to me under my feet all
1312,57,"day, she sings to my dreams all night."
1313,57,"    my meeting with her had no beginning, it begins endlessly at"
1314,57,"each daybreak, renewing its summer in fresh flowers and songs, and"
1315,57,her every new kiss is the first kiss to me.
1316,57,    the road and i are lovers. i change my dress for her night
1317,57,"after night, leaving the tattered cumber of the old in the wayside"
1318,57,inns when the day dawns.
1319,58,"i travelled the old road every day, i took my fruits to the market,"
1320,58,"my cattle to the meadows, i ferried my boat across the stream and"
1321,58,all the ways were well known to me.
1322,58,    one morning my basket was heavy with wares. men were busy in
1323,58,"the fields, the pastures crowded with cattle; the breast of earth"
1324,58,heaved with the mirth of ripening rice.
1325,58,"    suddenly there was a tremor in the air, and the sky seemed to"
1326,58,kiss me on my forehead. my mind started up like the morning out of
1327,58,mist.
1328,58,    i forgot to follow the track. i stepped a few paces from the
1329,58,"path, and my familiar world appeared strange to me, like a flower"
1330,58,i had only known in bud.
1331,58,    my everyday wisdom was ashamed. i went astray in the fairyland
1332,58,of things. it was the best luck of my life that i lost my path that
1333,58,"morning, and found my eternal childhood."
1334,59,she dwelt here by the pool with its landing-stairs in ruins. many
1335,59,an evening she had watched the moon made dizzy by the shaking of
1336,59,"bamboo leaves, and on many a rainy day the smell of the wet earth"
1337,59,had come to her over the young shoots of rice.
1338,59,    her pet name is known here among those date-palm groves and
1339,59,in the courtyards where girls sit and talk while stitching their
1340,59,winter quilts. the water in this pool keeps in its depth the memory
1341,59,"of her swimming limbs, and her wet feet had left their marks, day"
1342,59,"after day, on the footpath leading to the village."
1343,59,    the women who come to-day with their vessels to the water have
1344,59,"all seen her smile over simple jests, and the old peasant, taking"
1345,59,"his bullocks to their bath, used to stop at her door every day to"
1346,59,greet her.
1347,59,    many a sailing-boat passes by this village; many a traveller
1348,59,takes rest beneath that banyan tree; the ferry-boat crosses to
1349,59,yonder ford carrying crowds to the market; but they never notice
1350,59,"this spot by the village road, near the pool with its ruined"
1351,59,"landing-stairs,-where dwelt she whom i love."
1352,60,"your days will be full of cares, if you must give me your heart."
1353,60,my house by the cross-roads has its doors open and my mind is
1354,60,"absent, -for i sing."
1355,60,"    i shall never be made to answer for it, if you must give me"
1356,60,"your heart. if i pledge my word to you in tunes now, and am too"
1357,60,"much in earnest to keep it when music is silent, you must forgive"
1358,60,me; for the law laid down in may is best broken in december.
1359,60,"    do not always keep remembering it, if you must give me your"
1360,60,"heart. when your eyes sing with love, and your voice ripples with"
1361,60,"laughter, my answers to your questions will be wild, and not"
1362,60,"miserly accurate in facts, -they are to be believed for ever and"
1363,60,then forgotten for good.
1364,61,"i shall gladly suffer the pride of culture to die out in my house,"
1365,61,if only in some happy future i am born a herd-boy in the brinda
1366,61,forest.
