,title,text
280,Have any like Myself,"736

Have any like Myself
Investigating March,
New Houses on the Hill descried—
And possibly a Church—

That were not, We are sure—
As lately as the Snow—
And are Today—if We exist—
Though how may this be so?

Have any like Myself
Conjectured Who may be
The Occupants of the Adobes—
So easy to the Sky—

'Twould seem that God should be
The nearest Neighbor to—
And Heaven—a convenient Grace
For Show, or Company—

Have any like Myself
Preserved the Charm secure
By shunning carefully the Place
All Seasons of the Year,

Excepting March—'Tis then
My Villages be seen—
And possibly a Steeple—
Not afterward—by Men—"
281,Have you got a Brook in your little heart,"136

Have you got a Brook in your little heart,
Where bashful flowers blow,
And blushing birds go down to drink,
And shadows tremble so—

And nobody knows, so still it flows,
That any brook is there,
And yet your little draught of life
Is daily drunken there—

Why, look out for the little brook in March,
When the rivers overflow,
And the snows come hurrying from the fills,
And the bridges often go—

And later, in August it may be—
When the meadows parching lie,
Beware, lest this little brook of life,
Some burning noon go dry!"
282,He forgot—and I—remembered,"203

He forgot—and I—remembered—
'Twas an everyday affair—
Long ago as Christ and Peter—
""Warmed them"" at the ""Temple fire.""

""Thou wert with him""—quoth ""the Damsel""?
""No""—said Peter, 'twasn't me—
Jesus merely ""looked"" at Peter—
Could I do aught else—to Thee?"
283,He fought like those Who've nought to lose,"759

He fought like those Who've nought to lose—
Bestowed Himself to Balls
As One who for a further Life
Had not a further Use—

Invited Death—with bold attempt—
But Death was Coy of Him
As Other Men, were Coy of Death—
To Him—to live—was Doom—

His Comrades, shifted like the Flakes
When Gusts reverse the Snow—
But He—was left alive Because
Of Greediness to die—"
284,He found my Being—set it up,"603

He found my Being—set it up—
Adjusted it to place—
Then carved his name—upon it—
And bade it to the East

Be faithful—in his absence—
And he would come again—
With Equipage of Amber—
That time—to take it Home—"
285,He fumbles at your spirit,"He fumbles at your spirit
  As players at the keys
Before they drop full music on;
  He stuns you by degrees,

Prepares your brittle substance
  For the ethereal blow,
By fainter hammers, further heard,
  Then nearer, then so slow

Your breath has time to straighten,
  Your brain to bubble cool, --
Deals one imperial thunderbolt
  That scalps your naked soul."
286,He gave away his Life,"567

He gave away his Life—
To Us—Gigantic Sum—
A trifle—in his own esteem—
But magnified—by Fame—

Until it burst the Hearts
That fancied they could hold—
When swift it slipped its limit—
And on the Heavens—unrolled—

'Tis Ours—to wince—and weep—
And wonder—and decay
By Blossoms gradual process—
He chose—Maturity—

And quickening—as we sowed—
Just obviated Bud—
And when We turned to note the Growth—
Broke—perfect—from the Pod—"
287,He outstripped Time with but a Bout,"865

He outstripped Time with but a Bout,
He outstripped Stars and Sun
And then, unjaded, challenged God
In presence of the Throne.

And He and He in mighty List
Unto this present, run,
The larger Glory for the less
A just sufficient Ring."
288,He parts Himself—like Leaves,"517

He parts Himself—like Leaves—
And then—He closes up—
Then stands upon the Bonnet
Of Any Buttercup—

And then He runs against
And oversets a Rose—
And then does Nothing—
Then away upon a Jib—He goes—

And dangles like a Mote
Suspended in the Noon—
Uncertain—to return Below—
Or settle in the Moon—

What come of Him—at Night—
The privilege to say
Be limited by Ignorance—
What come of Him—That Day—

The Frost—possess the World—
In Cabinets—be shown—
A Sepulchre of quaintest Floss—
An Abbey—a Cocoon—"
289,He put the Belt around my life,"273

He put the Belt around my life
I heard the Buckle snap—
And turned away, imperial,
My Lifetime folding up—
Deliberate, as a Duke would do
A Kingdom's Title Deed—
Henceforth, a Dedicated sort—
A Member of the Cloud.

Yet not too far to come at call—
And do the little Toils
That make the Circuit of the Rest—
And deal occasional smiles
To lives that stoop to notice mine—
And kindly ask it in—
Whose invitation, know you not
For Whom I must decline?"
290,He strained my faith,"497

He strained my faith—
Did he find it supple?
Shook my strong trust—
Did it then—yield?

Hurled my belief—
But—did he shatter—it?
Racked—with suspense—
Not a nerve failed!

Wrung me—with Anguish—
But I never doubted him—
'Tho' for what wrong
He did never say—

Stabbed—while I sued
His sweet forgiveness—
Jesus—it's your little ""John""!
Don't you know—me?"
291,He told a homely tale,"763

He told a homely tale
And spotted it with tears—
Upon his infant face was set
The Cicatrice of years—

All crumpled was the cheek
No other kiss had known
Than flake of snow, divided with
The Redbreast of the Barn—

If Mother—in the Grave—
Or Father—on the Sea—
Or Father in the Firmament—
Or Brethren, had he—

If Commonwealth below,
Or Commonwealth above
Have missed a Barefoot Citizen—
I've ransomed it—alive—"
292,"He touched me, so I live to know","506

He touched me, so I live to know
That such a day, permitted so,
I groped upon his breast—
It was a boundless place to me
And silenced, as the awful sea
Puts minor streams to rest.

And now, I'm different from before,
As if I breathed superior air—
Or brushed a Royal Gown—
My feet, too, that had wandered so—
My Gypsy face—transfigured now—
To tenderer Renown—

Into this Port, if I might come,
Rebecca, to Jerusalem,
Would not so ravished turn—
Nor Persian, baffled at her shrine
Lift such a Crucifixial sign
To her imperial Sun."
293,"He was weak, and I was strong—then","190

He was weak, and I was strong—then—
So He let me lead him in—
I was weak, and He was strong then—
So I let him lead me—Home.

'Twasn't far—the door was near—
'Twasn't dark—for He went—too—
'Twasn't loud, for He said nought—
That was all I cared to know.

Day knocked—and we must part—
Neither—was strongest—now—
He strove—and I strove—too—
We didn't do it—tho'!"
294,He who in Himself believes,"969

He who in Himself believes—
Fraud cannot presume—
Faith is Constancy's Result—
And assumes—from Home—

Cannot perish, though it fail
Every second time—
But defaced Vicariously—
For Some Other Shame—"
295,"Heart, not so heavy as mine","83

Heart, not so heavy as mine
Wending late home—
As it passed my window
Whistled itself a tune—
A careless snatch—a ballad—A ditty of the street—
Yet to my irritated Ear
An Anodyne so sweet—
It was as if a Bobolink
Sauntering this way
Carolled, and paused, and carolled—
Then bubbled slow away!
It was as if a chirping brook
Upon a dusty way—
Set bleeding feet to minuets
Without the knowing why!
Tomorrow, night will come again—
Perhaps, weary and sore—
Ah Bugle! By my window
I pray you pass once more."
296,"Heart, We Will Forget Him","Heart, we will forget him,
You and I, tonight!
You must forget the warmth he gave,
I will forget the light.
When you have done pray tell me,
Then I, my thoughts, will dim.
Haste! ‘lest while you’re lagging
I may remember him!"
297,Heaven,"575

""Heaven"" has different Signs—to me—
Sometimes, I think that Noon
Is but a symbol of the Place—
And when again, at Dawn,

A mighty look runs round the World
And settles in the Hills—
An Awe if it should be like that
Upon the Ignorance steals—

The Orchard, when the Sun is on—
The Triumph of the Birds
When they together Victory make—
Some Carnivals of Clouds—

The Rapture of a finished Day—
Returning to the West—
All these—remind us of the place
That Men call ""paradise""—

Itself be fairer—we suppose—
But how Ourself, shall be
Adorned, for a Superior Grace—
Not yet, our eyes can see—"
298,Heaven has different Signs—to me,"""Heaven"" has different Signs—to me—
Sometimes, I think that Noon
Is but a symbol of the Place—
And when again, at Dawn,

A mighty look runs round the World
And settles in the Hills—
An Awe if it should be like that
Upon the Ignorance steals—

The Orchard, when the Sun is on—
The Triumph of the Birds
When they together Victory make—
Some Carnivals of Clouds—

The Rapture of a finished Day—
Returning to the West—
All these—remind us of the place
That Men call ""paradise""—

Itself be fairer—we suppose—
But how Ourself, shall be
Adorned, for a Superior Grace—
Not yet, our eyes can see—"
299,Heaven is so far of the Mind,"370

Heaven is so far of the Mind
That were the Mind dissolved—
The Site—of it—by Architect
Could not again be proved—

'Tis vast—as our Capacity—
As fair—as our idea—
To Him of adequate desire
No further 'tis, than Here—"
300,Heaven is what I cannot reach!,"Heaven is what I cannot reach!
  The apple on the tree,
Provided it do hopeless hang,
  That ""heaven"" is, to me.

The color on the cruising cloud,
  The interdicted ground
Behind the hill, the house behind, --
  There Paradise is found!"
301,Heaven—is what I cannot reach!,"""Heaven""—is what I cannot reach!
The Apple on the Tree—
Provided it do hopeless—hang—
That—""Heaven"" is—to Me!

The Color, on the Cruising Cloud—
The interdicted Land—
Behind the Hill—the House behind—
There—Paradise—is found!

Her teasing Purples—Afternoons—
The credulous—decoy—
Enamored—of the Conjuror—
That spurned us—Yesterday!"
302,Her breast is fit for pearls,"84

Her breast is fit for pearls,
But I was not a ""Diver""—
Her brow is fit for thrones
But I have not a crest.
Her heart is fit for home—
I—a Sparrow—build there
Sweet of twigs and twine
My perennial nest."
303,Her final Summer was it,"Her final Summer was it—
And yet We guessed it not—
If tenderer industriousness
Pervaded Her, We thought

A further force of life
Developed from within—
When Death lit all the shortness up
It made the hurry plain—

We wondered at our blindness
When nothing was to see
But Her Carrara Guide post—
At Our Stupidity—

When duller than our dullness
The Busy Darling lay—
So busy was she—finishing—
So leisurely—were We—"
304,Her Grace is all she has—,"810

Her Grace is all she has—
And that, so least displays—
One Art to recognize, must be,
Another Art, to praise."
305,Her smile was shaped like other smiles,"514

Her smile was shaped like other smiles—
The Dimples ran along—
And still it hurt you, as some Bird
Did hoist herself, to sing,
Then recollect a Ball, she got—
And hold upon the Twig,
Convulsive, while the Music broke—
Like Beads—among the Bog—"
306,Her Sweet turn to leave the Homestead,"649

Her Sweet turn to leave the Homestead
Came the Darker Way—
Carriages—Be Sure—and Guests—too—
But for Holiday

'Tis more pitiful Endeavor
Than did Loaded Sea
O'er the Curls attempt to caper
It had cast away—

Never Bride had such Assembling—
Never kinsmen kneeled
To salute so fair a Forehead—
Garland be indeed—

Fitter Feet—of Her before us—
Than whatever Brow
Art of Snow—or Trick of Lily
Possibly bestow

Of Her Father—Whoso ask Her—
He shall seek as high
As the Palm—that serve the Desert—
To obtain the Sky—

Distance—be Her only Motion—
If 'tis Nay—or Yes—
Acquiescence—or Demurral—
Whosoever guess—

He—must pass the Crystal Angle
That obscure Her face—
He—must have achieved in person
Equal Paradise—"
307,Her sweet Weight on my Heart a Night,"518

Her sweet Weight on my Heart a Night
Had scarcely deigned to lie—
When, stirring, for Belief's delight,
My Bride had slipped away—

If 'twas a Dream—made solid—just
The Heaven to confirm—
Or if Myself were dreamed of Her—
The power to presume—

With Him remain—who unto Me—
Gave—even as to All—
A Fiction superseding Faith—
By so much—as 'twas real—"
308,Her—,"312

Her—""last Poems""—
Poets—ended—
Silver—perished—with her Tongue—
Not on Record—bubbled other,
Flute—or Woman—
So divine—
Not unto its Summer—Morning
Robin—uttered Half the Tune—
Gushed too free for the Adoring—
From the Anglo-Florentine—
Late—the Praise—
'Tis dull—conferring
On the Head too High to Crown—
Diadem—or Ducal Showing—
Be its Grave—sufficient sign—
Nought—that We—No Poet's Kinsman—
Suffocate—with easy woe—
What, and if, Ourself a Bridegroom—
Put Her down—in Italy?"
309,Herein a Blossom lies,"899

Herein a Blossom lies—
A Sepulchre, between—
Cross it, and overcome the Bee—
Remain—'tis but a Rind."
310,His Bill an Auger is,"1034

His Bill an Auger is,
His Head, a Cap and Frill.
He laboreth at every Tree
A Worm, His utmost Goal."
311,His Feet are shod with Gauze,"916

His Feet are shod with Gauze—
His Helmet, is of Gold,
His Breast, a Single Onyx
With Chrysophrase, inlaid.

His Labor is a Chant—
His Idleness—a Tune—
Oh, for a Bee's experience
Of Clovers, and of Noon!"
312,Home,"Years I had been from home,
And now, before the door
I dared not open, lest a face
I never saw before

Stare vacant into mine
And ask my business there.
My business, - just a life I left,
Was such still dwelling there?

I fumbled at my nerve,
I scanned the windows near;
The silence like an ocean rolled,
And broke against my ear.

I laughed a wooden laugh
That I could fear a door,
Who danger and the dead had faced,
But never quaked before.

I fitted to the latch
My hand, with trembling care,
Lest back the awful door should spring,
And leave me standing there.

I moved my fingers off
As cautiously as glass,
And held my ears, and like a thief
Fled gasping from the house."
313,Hope is the thing with feathers—,"""Hope"" is the thing with feathers—
That perches in the soul—
And sings the tune without the words—
And never stops—at all—

And sweetest—in the Gale—is heard—
And sore must be the storm—
That could abash the little Bird
That kept so many warm—

I've heard it in the chillest land—
And on the strangest Sea—
Yet, never, in Extremity,
It asked a crumb—of Me."
314,Houses—so the Wise Men tell me—,"""Houses""—so the Wise Men tell me—
""Mansions""! Mansions must be warm!
Mansions cannot let the tears in,
Mansions must exclude the storm!

""Many Mansions,"" by ""his Father,""
I don't know him; snugly built!
Could the Children find the way there—
Some, would even trudge tonight!"
315,How far is it to Heaven?,"929

How far is it to Heaven?
As far as Death this way—
Of River or of Ridge beyond
Was no discovery.

How far is it to Hell?
As far as Death this way—
How far left hand the Sepulchre
Defies Topography."
316,How fortunate the Grave,"897

How fortunate the Grave—
All Prizes to obtain—
Successful certain, if at last,
First Suitor not in vain."
317,How happy I was if I could forget,"898

How happy I was if I could forget
To remember how sad I am
Would be an easy adversity
But the recollecting of Bloom

Keeps making November difficult
Till I who was almost bold
Lose my way like a little Child
And perish of the cold."
318,How happy is the little Stone,"1510

How happy is the little Stone
That rambles in the Road alone,
And doesn't care about Careers
And Exigencies never fears—
Whose Coat of elemental Brown
A passing Universe put on,
And independent as the Sun
Associates or glows alone,
Fulfilling absolute Decree
In casual simplicity—"
319,How many Flowers fail in Wood,"404

How many Flowers fail in Wood—
Or perish from the Hill—
Without the privilege to know
That they are Beautiful—

How many cast a nameless Pod
Upon the nearest Breeze—
Unconscious of the Scarlet Freight—
It bear to Other Eyes—"
320,How many times these low feet staggered,"187

How many times these low feet staggered—
Only the soldered mouth can tell—
Try—can you stir the awful rivet—
Try—can you lift the hasps of steel!

Stroke the cool forehead—hot so often—
Lift—if you care—the listless hair—
Handle the adamantine fingers
Never a thimble—more—shall wear—

Buzz the dull flies—on the chamber window—
Brave—shines the sun through the freckled pane—
Fearless—the cobweb swings from the ceiling—
Indolent Housewife—in Daisies—lain!"
321,"How noteless Men, and Pleiads, stand","How noteless Men, and Pleiads, stand,
Until a sudden sky
Reveals the fact that One is rapt
Forever from the Eye—

Members of the Invisible,
Existing, while we stare,
In Leagueless Opportunity,
O'ertakenless, as the Air—

Why didn't we detain Them?
The Heavens with a smile,
Sweep by our disappointed Heads
Without a syllable—"
322,How sick—to wait—in any place—but thine,"368

How sick—to wait—in any place—but thine—
I knew last night—when someone tried to twine—
Thinking—perhaps—that I looked tired—or alone—
Or breaking—almost—with unspoken pain—

And I turned—ducal—
That right—was thine—
One port—suffices—for a Brig—like mine—

Ours be the tossing—wild though the sea—
Rather than a Mooring—unshared by thee.
Ours be the Cargo—unladed—here—
Rather than the ""spicy isles—""
And thou—not there—"
323,How the old Mountains drip with Sunset,"291

How the old Mountains drip with Sunset
How the Hemlocks burn—
How the Dun Brake is draped in Cinder
By the Wizard Sun—

How the old Steeples hand the Scarlet
Till the Ball is full—
Have I the lip of the Flamingo
That I dare to tell?

Then, how the Fire ebbs like Billows—
Touching all the Grass
With a departing—Sapphire—feature—
As a Duchess passed—

How a small Dusk crawls on the Village
Till the Houses blot
And the odd Flambeau, no men carry
Glimmer on the Street—

How it is Night—in Nest and Kennel—
And where was the Wood—
Just a Dome of Abyss is Bowing
Into Solitude—

These are the Visions flitted Guido—
Titian—never told—
Domenichino dropped his pencil—
Paralyzed, with Gold—"
324,How the Waters closed above Him,"923

How the Waters closed above Him
We shall never know—
How He stretched His Anguish to us
That—is covered too—

Spreads the Pond Her Base of Lilies
Bold above the Boy
Whose unclaimed Hat and Jacket
Sum the History—"
325,How well I knew Her not,"837

How well I knew Her not
Whom not to know has been
A Bounty in prospective, now
Next Door to mine the Pain."
326,I am alive—I guess,"470

I am alive—I guess—
The Branches on my Hand
Are full of Morning Glory—
And at my finger's end—

The Carmine—tingles warm—
And if I hold a Glass
Across my Mouth—it blurs it—
Physician's—proof of Breath—

I am alive—because
I am not in a Room—
The Parlor—Commonly—it is—
So Visitors may come—

And lean—and view it sidewise—
And add ""How cold—it grew""—
And ""Was it conscious—when it stepped
In Immortality?""

I am alive—because
I do not own a House—
Entitled to myself—precise—
And fitting no one else—

And marked my Girlhood's name—
So Visitors may know
Which Door is mine—and not"
327,I am ashamed—I hide,"473

I am ashamed—I hide—
What right have I—to be a Bride—
So late a Dowerless Girl—
Nowhere to hide my dazzled Face—
No one to teach me that new Grace—
Nor introduce—my Soul—

Me to adorn—How—tell—
Trinket—to make Me beautiful—
Fabrics of Cashmere—
Never a Gown of Dun—more—
Raiment instead—of Pompadour—
For Me—My soul—to wear—

Fingers—to frame my Round Hair
Oval—as Feudal Ladies wore—
Far Fashions—Fair—
Skill to hold my Brow like an Earl—
Plead—like a Whippoorwill—
Prove—like a Pearl—
Then, for Character—
Fashion My Spirit quaint—white—
Quick—like a Liquor—
Gay—like Light—
Bring Me my best Pride—
No more ashamed—
No more to hide—
Meek—let it be—too proud—for Pride—
Baptized—this Day—a Bride—"
328,I asked no other thing,"621

I asked no other thing—
No other—was denied—
I offered Being—for it—
The Mighty Merchant sneered—

Brazil? He twirled a Button—
Without a glance my way—
""But—Madam—is there nothing else—
That We can show—Today?"""
329,I breathed enough to take the Trick,"I breathed enough to take the Trick—
And now, removed from Air—
I simulate the Breath, so well—
That One, to be quite sure—

The Lungs are stirless—must descend
Among the Cunning Cells—
And touch the Pantomine—Himself,
How numb, the Bellows feels!"
330,I bring an unaccustomed wine,"132

I bring an unaccustomed wine
To lips long parching
Next to mine,
And summon them to drink;

Crackling with fever, they Essay,
I turn my brimming eyes away,
And come next hour to look.

The hands still hug the tardy glass—
The lips I would have cooled, alas—
Are so superfluous Cold—

I would as soon attempt to warm
The bosoms where the frost has lain
Ages beneath the mould—

Some other thirsty there may be
To whom this would have pointed me
Had it remained to speak—

And so I always bear the cup
If, haply, mine may be the drop
Some pilgrim thirst to slake—

If, haply, any say to me
""Unto the little, unto me,""
When I at last awake."
331,I Came to buy a smile—today,"223

I Came to buy a smile—today—
But just a single smile—
The smallest one upon your face
Will suit me just as well—
The one that no one else would miss
It shone so very small—
I'm pleading at the ""counter""—sir—
Could you afford to sell—
I've Diamonds—on my fingers—
You know what Diamonds are?
I've Rubies—live the Evening Blood—
And Topaz—like the star!
'Twould be ""a Bargain"" for a Jew!
Say—may I have it—Sir?"
332,I can wade Grief,"252

I can wade Grief—
Whole Pools of it—
I'm used to that—
But the least push of Joy
Breaks up my feet—
And I tip—drunken—
Let no Pebble—smile—
'Twas the New Liquor—
That was all!

Power is only Pain—
Stranded, thro' Discipline,
Till Weights—will hang—
Give Balm—to Giants—
And they'll wilt, like Men—
Give Himmaleh—
They'll Carry—Him!"
333,I can't tell you—but you feel it,"65

I can't tell you—but you feel it—
Nor can you tell me—
Saints, with ravished slate and pencil
Solve our April Day!

Sweeter than a vanished frolic
From a vanished green!
Swifter than the hoofs of Horsemen
Round a Ledge of dream!

Modest, let us walk among it
With our faces veiled—
As they say polite Archangels
Do in meeting God!

Not for me—to prate about it!
Not for you—to say
To some fashionable Lady
""Charming April Day""!

Rather—Heaven's ""Peter Parley""!
By which Children slow
To sublimer Recitation
Are prepared to go!"
334,I cannot be ashamed,"914

I cannot be ashamed
Because I cannot see
The love you offer—
Magnitude
Reverses Modesty

And I cannot be proud
Because a Height so high
Involves Alpine
Requirements
And Services of Snow."
335,I cannot buy it—'tis not sold,"840

I cannot buy it—'tis not sold—
There is no other in the World—
Mine was the only one

I was so happy I forgot
To shut the Door And it went out
And I am all alone—

If I could find it Anywhere
I would not mind the journey there
Though it took all my store

But just to look it in the Eye—
""Did'st thou?"" ""Thou did'st not mean,"" to say,
Then, turn my Face away."
336,I cannot dance upon my Toes,"326

I cannot dance upon my Toes—
No Man instructed me—
But oftentimes, among my mind,
A Glee possesseth me,

That had I Ballet knowledge—
Would put itself abroad
In Pirouette to blanch a Troupe—
Or lay a Prima, mad,

And though I had no Gown of Gauze—
No Ringlet, to my Hair,
Nor hopped to Audiences—like Birds,
One Claw upon the Air,

Nor tossed my shape in Eider Balls,
Nor rolled on wheels of snow
Till I was out of sight, in sound,
The House encore me so—

Nor any know I know the Art
I mention—easy—Here—
Nor any Placard boast me—
It's full as Opera—"
337,I cannot live with You,"I cannot live with You --
It would be Life --
And Life is over there --
Behind the Shelf

The Sexton keeps the Key to --
Putting up
Our Life -- His Porcelain --
Like a Cup --

Discarded of the Housewife --
Quaint -- or Broke --
A newer Sevres pleases --
Old Ones crack --

I could not die -- with You --
For One must wait
To shut the Other's Gaze down --
You -- could not --

And I -- Could I stand by
And see You -- freeze --
Without my Right of Frost --
Death's privilege?

Nor could I rise -- with You --
Because Your Face
Would put out Jesus' --
That New Grace

Glow plain -- and foreign
On my homesick Eye --
Except that You than He
Shone closer by --

They'd judge Us -- How --
For You -- served Heaven -- You know,
Or sought to --
I could not --

Because You saturated Sight --
And I had no more Eyes
For sordid excellence
As Paradise

And were You lost, I would be --
Though My Name
Rang loudest
On the Heavenly fame --

And were You -- saved --
And I -- condemned to be
Where You were not --
That self -- were Hell to Me --

So We must meet apart --
You there -- I -- here --
With just the Door ajar
That Oceans are -- and Prayer --
And that White Sustenance --
Despair --"
338,"I cautious, scanned my little life","178

I cautious, scanned my little life—
I winnowed what would fade
From what would last till Heads like mine
Should be a-dreaming laid.

I put the latter in a Barn—
The former, blew away.
I went one winter morning
And lo - my priceless Hay

Was not upon the ""Scaffold""—
Was not upon the ""Beam""—
And from a thriving Farmer—
A Cynic, I became.

Whether a Thief did it—
Whether it was the wind—
Whether Deity's guiltless—
My business is, to find!

So I begin to ransack!
How is it Hearts, with Thee?
Art thou within the little Barn
Love provided Thee?"
339,I could bring You Jewels—had I a mind to,"697

I could bring You Jewels—had I a mind to—
But You have enough—of those—
I could bring You Odors from St. Domingo—
Colors—from Vera Cruz—

Berries of the Bahamas—have I—
But this little Blaze
Flickering to itself—in the Meadow—
Suits Me—more than those—

Never a Fellow matched this Topaz—
And his Emerald Swing—
Dower itself—for Bobadilo—
Better—Could I bring?"
340,I could die—to know,"570

I could die—to know—
'Tis a trifling knowledge—
News-Boys salute the Door—
Carts—joggle by—
Morning's bold face—stares in the window—
Were but mine—the Charter of the least Fly—

Houses hunch the House
With their Brick Shoulders—
Coals—from a Rolling Load—rattle—how—near—
To the very Square—His foot is passing—
Possibly, this moment—
While I—dream—Here—"
341,"I could not drink it, Sweet","818

I could not drink it, Sweet,
Till You had tasted first,
Though cooler than the Water was
The Thoughtfulness of Thirst."
342,I could not prove the Years had feet,"563

I could not prove the Years had feet—
Yet confident they run
Am I, from symptoms that are past
And Series that are done—

I find my feet have further Goals—
I smile upon the Aims
That felt so ample—Yesterday—
Today's—have vaster claims—

I do not doubt the self I was
Was competent to me—
But something awkward in the fit—
Proves that—outgrown—I see—"
343,"I could suffice for Him, I knew","643

I could suffice for Him, I knew—
He—could suffice for Me—
Yet Hesitating Fractions—Both
Surveyed Infinity—

""Would I be Whole"" He sudden broached—
My syllable rebelled—
'Twas face to face with Nature—forced—
'Twas face to face with God—

Withdrew the Sun—to Other Wests—
Withdrew the furthest Star
Before Decision—stooped to speech—
And then—be audibler

The Answer of the Sea unto
The Motion of the Moon—
Herself adjust Her Tides—unto—
Could I—do else—with Mine?"
344,I cried at Pity—not at Pain,"588

I cried at Pity—not at Pain—
I heard a Woman say
""Poor Child""—and something in her voice
Convicted me—of me—

So long I fainted, to myself
It seemed the common way,
And Health, and Laughter, Curious things—
To look at, like a Toy—

To sometimes hear ""Rich people"" buy
And see the Parcel rolled—
And carried, I supposed—to Heaven,
For children, made of Gold—

But not to touch, or wish for,
Or think of, with a sigh—
And so and so—had been to me,
Had God willed differently.

I wish I knew that Woman's name—
So when she comes this way,
To hold my life, and hold my ears
For fear I hear her say

She's ""sorry I am dead""—again—
Just when the Grave and I—
Have sobbed ourselves almost to sleep,
Our only Lullaby—"
345,I cross till I am weary,"550

I cross till I am weary
A Mountain—in my mind—
More Mountains—then a Sea—
More Seas—And then
A Desert—find—

And My Horizon blocks
With steady—drifting—Grains
Of unconjectured quantity—
As Asiatic Rains—

Nor this—defeat my Pace—
It hinder from the West
But as an Enemy's Salute
One hurrying to Rest—

What merit had the Goal—
Except there intervene
Faint Doubt—and far Competitor—
To jeopardize the Gain?

At last—the Grace in sight—
I shout unto my feet—
I offer them the Whole of Heaven
The instant that we meet—

They strive—and yet delay—
They perish—Do we die—
Or is this Death's Experiment—
Reversed—in Victory?"
346,I died for Beauty—but was scarce,"I died for Beauty—but was scarce
Adjusted in the Tomb
When One who died for Truth, was lain
In an adjoining room—

He questioned softly ""Why I failed""?
""For Beauty"", I replied—
""And I—for Truth—Themself are One—
We Brethren, are"", He said—

And so, as Kinsmen, met a Night—
We talked between the Rooms—
Until the Moss had reached our lips—
And covered up—our names—"
347,"I dreaded that first Robin, so","348

I dreaded that first Robin, so,
But He is mastered, now,
I'm accustomed to Him grown,
He hurts a little, though—

I thought If I could only live
Till that first Shout got by—
Not all Pianos in the Woods
Had power to mangle me—

I dared not meet the Daffodils—
For fear their Yellow Gown
Would pierce me with a fashion
So foreign to my own—

I wished the Grass would hurry—
So—when 'twas time to see—
He'd be too tall, the tallest one
Could stretch—to look at me—

I could not bear the Bees should come,
I wished they'd stay away
In those dim countries where they go,
What word had they, for me?

They're here, though; not a creature failed—
No Blossom stayed away
In gentle deference to me—
The Queen of Calvary—

Each one salutes me, as he goes,
And I, my childish Plumes,
Lift, in bereaved acknowledgment
Of their unthinking Drums—"
348,I dwell in Possibility,"657

I dwell in Possibility—
A fairer House than Prose—
More numerous of Windows—
Superior—for Doors—

Of Chambers as the Cedars—
Impregnable of Eye—
And for an Everlasting Roof
The Gambrels of the Sky—

Of Visitors—the fairest—
For Occupation—This—
The spreading wide of narrow Hands
To gather Paradise—"
349,"I envy Seas, whereon He rides","498

I envy Seas, whereon He rides—
I envy Spokes of Wheels
Of Chariots, that Him convey—
I envy Crooked Hills

That gaze upon His journey—
How easy All can see
What is forbidden utterly
As Heaven—unto me!

I envy Nests of Sparrows—
That dot His distant Eaves—
The wealthy Fly, upon His Pane—
The happy—happy Leaves—

That just abroad His Window
Have Summer's leave to play—
The Ear Rings of Pizarro
Could not obtain for me—

I envy Light—that wakes Him—
And Bells—that boldly ring
To tell Him it is Noon, abroad—
Myself—be Noon to Him—

Yet interdict—my Blossom—
And abrogate—my Bee—
Lest Noon in Everlasting Night—
Drop Gabriel—and Me—"
350,I fear a Man of frugal Speech,"543

I fear a Man of frugal Speech—
I fear a Silent Man—
Haranguer—I can overtake—
Or Babbler—entertain—

But He who weigheth—While the Rest—
Expend their furthest pound—
Of this Man—I am wary—
I fear that He is Grand—"
351,I felt a cleaving in my mind,"I felt a cleaving in my mind
  As if my brain had split;
I tried to match it, seam by seam,
  But could not make them fit.

The thought behind I strove to join
  Unto the thought before,
But sequence ravelled out of reach
  Like balls upon a floor."
352,"I felt a Funeral, in my Brain","I felt a Funeral, in my Brain,
And Mourners to and fro
Kept treading—treading—till it seemed
That Sense was breaking through—

And when they all were seated,
A Service, like a Drum—
Kept beating—beating—till I thought
My Mind was going numb—

And then I heard them lift a Box
And creak across my Soul
With those same Boots of Lead, again,
Then Space—began to toll,

As all the Heavens were a Bell,
And Being, but an Ear,
And I, and Silence, some strange Race
Wrecked, solitary, here—

And then a Plank in Reason, broke,
And I dropped down, and down—
And hit a World, at every plunge,
And Finished knowing—then—"
353,I felt my life with both my hands,"351

I felt my life with both my hands
To see if it was there—
I held my spirit to the Glass,
To prove it possibler—

I turned my Being round and round
And paused at every pound
To ask the Owner's name—
For doubt, that I should know the Sound—

I judged my features—jarred my hair—
I pushed my dimples by, and waited—
If they—twinkled back—
Conviction might, of me—

I told myself, ""Take Courage, Friend—
That—was a former time—
But we might learn to like the Heaven,
As well as our Old Home!"""
354,I found the phrase to every thought,"I found the phrase to every thought
I ever had, but one;
And that defies me,--as a hand
Did try to chalk the sun

To races nurtured in the dark;--
How would your own begin?
Can blaze be done in cochineal,
Or noon in mazarin?"
355,I gained it so,"359

I gained it so—
By Climbing slow—
By Catching at the Twigs that grow
Between the Bliss—and me—
It hung so high
As well the Sky
Attempt by Strategy—

I said I gained it—
This—was all—
Look, how I clutch it
Lest it fall—
And I a Pauper go—
Unfitted by an instant's Grace
For the Contented—Beggar's face
I wore—an hour ago—"
